PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
3393;Parroquia San Juan Crisóstomo;;;;Metro: Islas Filipinas (línea 7).  Bus: 2, 44, 12.  Bicimad: Estación 203 (General Ampudia, 2).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=772a0713fb71c010VgnVCM1000000b205a0aRCRD;DOMENICO SCARLATTI;CALLE;V;2;;;;;MADRID;MADRID;28003;VALLEHERMOSO;CHAMBERI;439263;4477017;40.441.838.983.283.900;-37.161.407.988.931.400;915 495 328;;sanjuancrisostomo@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3563;Parroquia San Juan de Ávila;;;;Metro: Plaza Elíptica (líneas 6 y 11).  Bus: 6, 60, 81.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b193ef4d7f71c010VgnVCM1000000b205a0aRCRD;FORNILLOS;CALLE;V;9;;;;;MADRID;MADRID;28026;ZOFIO;USERA;439404;4470481;403.831.062.390.309;-37.138.238.215.390.200;914 693 307;;sanjuandeavila@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3566;Parroquia San Juan de Dios;;;;Metro: Villa de Vallecas (línea 1).  Bus: 58.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=44a3ef4d7f71c010VgnVCM1000000b205a0aRCRD;MONTE DE MONTJUICH;CALLE;V;19;;;;;MADRID;MADRID;28031;SANTA EUGENIA;VILLA DE VALLECAS;447835;4470205;403.807.925.678.668;-3.614.556.896.185.740;913 013 421 / 914 993 519;;parroquiasanjuandedios@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3401;Parroquia San Juan de la Cruz;;;;Metro: Gregorio Marañón (líneas 7 y 10), Nuevos Ministerios (líneas 6, 8, 10)  Bus: 14, 40, 7, 147, 27, 150, 45, 12.  Cercanías Renfe: Nuevos Ministerios (líneas C1, C2, C3, C4, C10 y Regional).  Bicimad: Estación 135 (plaza de San Juan de la Cruz, 11).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0a3a0713fb71c010VgnVCM1000000b205a0aRCRD;SAN JUAN DE LA CRUZ;PLAZA;V;2;;;;;MADRID;MADRID;28003;RIOS ROSAS;CHAMBERI;441187;4476946;4.044.099.515.864.820;-3.693.480.968.127.320;915 339 417;;juancruzpa@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
18324;Parroquia San Juan de Mirasierra;;;;Metro: Mirasierra (línea 9).  Bus: 134, 49, 133.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=193a444a2951c010VgnVCM2000000c205a0aRCRD;MORALZARZAL;CALLE;V;75;;;;;MADRID;MADRID;28034;MIRASIERRA;FUENCARRAL-EL PARDO;439378;4483014;40.495.618.031.545.000;-3.715.402.412.292.600;917 350 285;;sanjuandemirasierra@gmail.com;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3569;Parroquia San Juan de Ribera;;;;Metro: Concha Espina (línea, 9).  Bus: 51, 7, 16, 29, 52, 19.  Bicimad: Estación 147 (avenida del Doctor Arce, 45).  Aparcamiento: Museo de la Ciudad (51) calle Príncipe de Vergara, 152 y calle Pechuan.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d6b3ef4d7f71c010VgnVCM1000000b205a0aRCRD;RODRIGUEZ MARIN;CALLE;V;57;;;;;MADRID;MADRID;28002;EL VISO;CHAMARTIN;442430;4477883;4.044.960.409.492.630;-36.789.229.187.078.700;915 637 278;;sanjuanderibera@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3567;Parroquia San Juan Evangelista;;;;Metro: Parque de las Avenidas (línea 7).  Bus: 74, 122, 53, 43.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=69c3ef4d7f71c010VgnVCM1000000b205a0aRCRD;VENECIA;PLAZA;V;1;;;;;MADRID;MADRID;28028;GUINDALERA;SALAMANCA;443812;4476938;4.044.119.463.312.040;-36.625.428.159.583.400;917 269 603;;sanjuanevangelista@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3574;Parroquia San Leandro;;;;Metro Campamento (línea 5).    Bus: 25.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8ee3ef4d7f71c010VgnVCM1000000b205a0aRCRD;ESCALONA;CALLE;V;59;;;;;MADRID;MADRID;28024;ALUCHE;LATINA;435411;4472120;4.039.718.226.159.850;-37.611.047.008.793.900;915 183 652;;parroquiadesanleandro@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3575;Parroquia San León Magno;;;;Metro: Acacias (línea 5) Puerta de Toledo (línea 5).  Bus: 148, 41, 60, C03, C2, c1, 17, 18, 23, 35.  Bicimad: Estaciones 45 (glorieta de la Puerta de Toledo, 1), 46 (calle Ribera de Curtidores, 28), 162 (paseo de los Olmos, 28).  Aparcamiento: Puerta Toledo (64) glorieta Puerta Toledo con Capitál Salazar Martínez.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1104ef4d7f71c010VgnVCM1000000b205a0aRCRD;CONCEJAL BENITO MARTIN LOZANO;CALLE;V;7;;;;;MADRID;MADRID;28005;ACACIAS;ARGANZUELA;439787;4472991;40.405.347.615.408.100;-37.096.139.281.928.400;913 541 602;;sanleonmagno@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3576;Parroquia San Leopoldo;;;;Metro: Alto de Extremadura (línea 6).  Bus: 31, 33, 36, 39, 65.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a314ef4d7f71c010VgnVCM1000000b205a0aRCRD;SAGRADOS CORAZONES;CALLE;V;28;;;;;MADRID;MADRID;28011;PUERTA DEL ANGEL;LATINA;437136;4473227;4.040.728.658.467.860;-37.408.888.972.009.900;914 633 796;;sanleopoldo@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3384;Parroquia San Lorenzo;;;;Metro: Lavapiés (línea 3).  Bus: M1.  Bicimad: Estación 53 (calle Valencia, 1).  Aparcamiento: Garaje Amparto (75) calle Amparo.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9c4a0713fb71c010VgnVCM1000000b205a0aRCRD;DOCTOR PIGA;CALLE;V;2;;;;;MADRID;MADRID;28012;EMBAJADORES;CENTRO;440691;4473362;4.040.875.465.706.080;-36.989.955.651.926.500;915 273 461;;psanlorenzo@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3578;Parroquia San Lucas;;;;Metro: San Cristóbal (línea 3).  Bus: 79, 59.  Cercanías Renfe: San Cristóbal de los Ángeles (línea C3).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3624ef4d7f71c010VgnVCM1000000b205a0aRCRD;PALOMA DE LA PAZ;PLAZA;V;1;;;;;MADRID;MADRID;28021;SAN CRISTOBAL;VILLAVERDE;441596;4466041;4.034.287.594.435.610;-36.876.595.507.400.500;917 972 609;;parroquiasdesancristobal@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3381;Parroquia San Luis de los Franceses;;;Parroquia personal de habla francesa.;Metro: Núñez de Balboa (Líneas 5 y 9).  Bus: 19, 51, 9.  Bicimad: Estación 88 (calle Velázquez, 75).  Aparcamiento: Velázquez Juan Bravo (58) calle Velázquez y Juan Bravo.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2f5a0713fb71c010VgnVCM1000000b205a0aRCRD;LAGASCA;CALLE;V;89;;;;;MADRID;MADRID;28006;CASTELLANA;SALAMANCA;441918;4475944;4.043.210.112.425.730;-3.684.771.362.675.980;914 355 160;;sanluisfranceses@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3375;Parroquia San Manuel y San Benito;;;;Metro: Retiro (línea 2).  Bus: 2, 20, 28.  Bicimad: Estaciones 102 (calle Alcalá, 95) y 60 (plaza de la Independencia, 6).  Aparcamiento: Serrano III (40) calle Serrano entre Jorge Juan y plaza Independencia.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b17a0713fb71c010VgnVCM1000000b205a0aRCRD;ALCALA;CALLE;V;83;;;;;MADRID;MADRID;28009;RECOLETOS;SALAMANCA;441801;4474684;4.042.074.217.866.130;-36.860.471.147.515.600;914 357 682 / 915 756 005;;samasabe@archimadrid.es;/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos; 
3372;Parroquia San Marcos;;;;Metro: Plaza de España (líneas 3, 10), Noviciado (línea 2).  Bus:  001, 1, 133, 138, 2, 44, 62, 74, C1, 39, C2, 25, 002.   Bicimad:  Estaciones 116a y b (plaza de España).   Aparcamiento: Plaza de España (53).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=448a0713fb71c010VgnVCM1000000b205a0aRCRD;SAN LEONARDO;CALLE;V;10;;;;;MADRID;MADRID;28015;UNIVERSIDAD;CENTRO;439674;4475146;4.042.476.160.196.840;-37.111.617.863.516.700;915 471 079;;psmarcos@archimadrid.es;/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos; 
3620;Parroquia San Martín de Porres;;;;Metro: Hortaleza (línea 4).  Bus: 107, 9.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5b44ef4d7f71c010VgnVCM1000000b205a0aRCRD;ABEGONDO;CALLE;V;28;;;;;MADRID;MADRID;28033;PINAR DEL REY;HORTALEZA;444988;4481039;4.047.633.616.330.270;-36.503.003.188.997;913 820 494;;psmporres@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3621;Parroquia San Mateo;;;;Metro: Ciudad de los Ángeles (línea 3).  Bus: 18, 86, 116.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ed54ef4d7f71c010VgnVCM1000000b205a0aRCRD;LA VERBENA DE LA PALOMA;AVENIDA;V;16;;;;;MADRID;MADRID;28041;LOS ANGELES;VILLAVERDE;440881;4467720;40.357.941.932.775.100;-36.962.447.229.867.400;913 171 935;;psanmateo@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3622;Parroquia San Matías;;;;Metro: San Lorenzo (línea 4), Mar de Cristal (líneas 4, 8).  Bus: 87, 72.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7074ef4d7f71c010VgnVCM1000000b205a0aRCRD;IGLESIA;PLAZA;V;2;;;;;MADRID;MADRID;28033;PINAR DEL REY;HORTALEZA;445657;4480431;4.047.278.410.477.160;-364.107.636.456.447;917 645 949;;sanmatiasp@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3624;Parroquia San Miguel Arcángel de Carabanchel;;;;Metro: Marqués de Vadillo (línea 5).  Bus: 118, 119, 34, 35.  Bicimad: Estación 212 (glorieta Marqués de Vadillo, 9).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9594ef4d7f71c010VgnVCM1000000b205a0aRCRD;GENERAL RICARDOS;CALLE;V;21;;;;;MADRID;MADRID;28019;OPAÑEL;CARABANCHEL;439073;4472001;4.039.637.721.346.990;-3.717.944.871.579.780;914 727 716;;sanmiguelarcangelcarabanchel@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3626;Parroquia San Miguel Arcángel de Chamartín;;;;Metro: Duque de Pastrana (línea 9).  Bus: 129, 14, 174, 107, 70.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0384ef4d7f71c010VgnVCM1000000b205a0aRCRD;BURGOS;AVENIDA;V;2;;;;;MADRID;MADRID;28036;CASTILLA;CHAMARTIN;442623;4480026;40.468.931.638.303.700;-36.768.290.766.268.400;913 020 100;;sanmigueldechamartin@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3625;Parroquia San Miguel Arcángel de Fuencarral;;;;Metro: Fuencarral (línea 10).  Bus: 137, 66.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=28a4ef4d7f71c010VgnVCM1000000b205a0aRCRD;ISLAS BERMUDAS;CALLE;V;28;;;;;MADRID;MADRID;28034;VALVERDE;FUENCARRAL-EL PARDO;441679;4482827;4.049.408.934.867.750;-3.688.233.267.356.290;917 340 692;;sanmiguelarcangel@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3627;Parroquia San Miguel de los Santos;;;;Metro: Cruz del Rayo (línea 9), Avenida de América (líneas 4, 6, 7, 9).  Bus: 73, 29, 52, 9, C2, C1.  Bicimad: Estación 146 (calle María Francisca, 1).  Aparcamiento: América (16) intercambiador Avenidad de América.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bab4ef4d7f71c010VgnVCM1000000b205a0aRCRD;LOPEZ DE HOYOS;CALLE;V;39;;;;;MADRID;MADRID;28002;EL VISO;CHAMARTIN;442377;4476944;40.441.150.475.172.800;-36.794.627.982.734.900;915 635 333;;smiguelsantos@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3369;Parroquia San Millán y San Cayetano;;;;Metro: Latina (línea 5), Tirso de Molina (línea 1), Lavapiés (línea 3).  Bus: M1.  Bicimad: Estación 44 (calle Mesón de Paredes, 35).  Aparcamiento: Agustín Lara (73) plaza Arturo Barea.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d69a0713fb71c010VgnVCM1000000b205a0aRCRD;EMBAJADORES;CALLE;NUM;15;;;;;MADRID;MADRID;28012;EMBAJADORES;CENTRO;440116;4473445;40.409.461.123.751.500;-3.705.791.428.982.770;915 270 790;;pmillancayetano@archimadrid.es;/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos; 
63393;Parroquia San Nicolás de Bari de los Servitas;;;;Metro: Opera (líneas 2, 5 y Ramal).  Bus: 31, 50, 65.  Bicimad: Estación 36 (plaza de Ramales).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7838f0bde551c010VgnVCM2000000c205a0aRCRD;SAN NICOLAS;PLAZA;V;6;;;;;MADRID;MADRID;28013;PALACIO;CENTRO;439605;4474152;40.415.793.260.849.800;-37.118.688.527.171.200;915 594 064;;sannicolasdebari@archimadrid.es;/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos; 
3634;Parroquia San Pablo;;;;Metro: Buenos Aires (línea 1). Bus: 136, 10.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dfd4ef4d7f71c010VgnVCM1000000b205a0aRCRD;EL ESCRITOR;CALLE;NUM;25;;;;;MADRID;MADRID;28038;PALOMERAS BAJAS;PUENTE DE VALLECAS;444533;4471216;40.389.687.015.822.500;-3.653.542.772.631.350;913 030 175 / 913 030 801;;sanpablo@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3635;Parroquia San Pablo de la Cruz;;;;Bus: 120, 122.  Metro: Esperanza (línea 4).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4dc4ef4d7f71c010VgnVCM1000000b205a0aRCRD;"MADRO&amp;Ntilde;OS";AVENIDA;V;40;;;;;MADRID;MADRID;28043;PIOVERA;HORTALEZA;445831;4478676;4.045.698.546.073.520;-36.388.858.099.534.400;913 002 981;;spacruz@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3637;Parroquia San Patricio;;;;Metro: Ventas (líneas 2 y 5).  Bus: 12, 106, 110, 146, 38, 21, 53.  Bicimad: Estación 187 (calle Alejandro González, 1).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=62f4ef4d7f71c010VgnVCM1000000b205a0aRCRD;ALEJANDRO GONZALEZ;CALLE;V;12;;;;;MADRID;MADRID;28028;FUENTE DEL BERRO;SALAMANCA;443767;4475645;4.042.953.463.528.200;-36.629.470.987.953.500;917 252 230 / 917 260 074;;sanpatricio@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3641;Parroquia San Pedro Advíncula;;;;Metro: Villa de Vallecas (línea 1).  Bus: 103, 142, 54, 58, 143.  Cercanías Renfe: Vallecas (línea C2).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=48ddb069a541f010VgnVCM1000000b205a0aRCRD;SIERRA GORDA;CALLE;V;5;;;;;MADRID;MADRID;28031;CASCO H.VALLECAS;VILLA DE VALLECAS;447343;4470147;403.802.481.264.865;-3.620.348.016.062.300;913 311 222;;sanpedroadvincula@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3643;Parroquia San Pedro Apóstol (Carabanchel);;;;Metro: Carabanchel Alto (línea 11).  Bus: 139, 34, 35, 47.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=830eb069a541f010VgnVCM1000000b205a0aRCRD;SEIS DE DICIEMBRE;PLAZA;V;1;;;;;MADRID;MADRID;28044;BUENAVISTA;CARABANCHEL;436298;4469491;40.373.567.429.555.500;-3.750.390.601.566.710;915 086 959;;sanpedrocarabanchel@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3642;Parroquia San Pedro Apóstol. Calle Orión;;;;Metro: Barajas (línea 8).  Bus: 101, 105, 115.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4eedb069a541f010VgnVCM1000000b205a0aRCRD;ORION;CALLE;V;2;;;;;MADRID;MADRID;28042;CASCO H.BARAJAS;BARAJAS;450995;4480602;4.047.465.668.024.860;-3.578.121.184.801.610;913 056 204;;p.sanpedroapostolbarajas@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
29840;Parroquia San Pedro Mártir de los Padres Dominicos;;;;Bus: 172, 173.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2e953d232e91f010VgnVCM1000000b205a0aRCRD;BURGOS;AVENIDA;V;204;;;;;MADRID;MADRID;28050;VALDEFUENTES;HORTALEZA;444256;4483921;4.050.224.958.387.760;-3.659.189.517.802.430;913 024 246;;sanpedromartir@dominicos.org;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3644;Parroquia San Pedro Nolasco;;;;Metro: Ciudad de los Ángeles (línea 3).  Bus: 116, 18, 86.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c91eb069a541f010VgnVCM1000000b205a0aRCRD;"DO&amp;Ntilde;A FRANCISQUITA";CALLE;V;27;;;;;MADRID;MADRID;28041;LOS ANGELES;VILLAVERDE;440579;4467515;40.356.082.791.035.500;-3.699.770.291.408.340;913 179 572 / 913 176 204;;sanpedronolasco@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
8174578;Parroquia San Pedro Poveda;;;;Metro: Las Tablas (líneas 10 y ML1).  Bus: 172, 175.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4125ebdd8854f410VgnVCM2000000c205a0aRCRD;CAMINO DE SANTIAGO;AVENIDA;V;35;;;;;MADRID;MADRID;28050;VALVERDE;FUENCARRAL-EL PARDO;442949;4484060;40.505.298.509.834.800;-36.733.430.222.204.600;913 359 192;;parroquialastablas@gmail.com;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3646;Parroquia San Pedro Regalado y San José de Calasanz;;;;Bus: 57, 144, 103, 111.  Cercanías Renfe: Asamblea de Madrid-Entrevías (línea C2).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f43eb069a541f010VgnVCM1000000b205a0aRCRD;"PE&amp;Ntilde;A GUDINA";PLAZA;V;1;;;;;MADRID;MADRID;28018;PALOMERAS BAJAS;PUENTE DE VALLECAS;443667;4470894;403.867.371.429.162;-36.637.172.457.005.900;917 862 230;;sanpedroregalado@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3653;Parroquia San Pío X;;;;Bus: 41, 75.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fa4eb069a541f010VgnVCM1000000b205a0aRCRD;DOCTOR CASAL;CALLE;V;9;;;;;MADRID;MADRID;28008;CASA DE CAMPO;MONCLOA-ARAVACA;437788;4475380;4.042.673.075.126.020;-3.733.404.209.361.850;915 472 127 / 915 475 22;;sanpioxparroquia@gmail.com;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3659;Parroquia San Rafael Arcángel;;;;Bus: 64, 42.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a16eb069a541f010VgnVCM1000000b205a0aRCRD;OTERO Y DELAGE;CALLE;V;103;;;;;MADRID;MADRID;28035;PEÑA GRANDE;FUENCARRAL-EL PARDO;438073;4480860;40.476.125.185.939.400;-37.305.769.458.321.100;913 739 400;;;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
8174571;Parroquia San Rafael Arnáiz;;;;Bus: 172.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4742ebdd8854f410VgnVCM2000000c205a0aRCRD;OCTAVIO PAZ;CALLE;V;2;;;;;MADRID;MADRID;28050;VALDEFUENTES;HORTALEZA;444276;4482352;4.048.999.784.668.900;-36.575.356.472.619.200;917 048 661;;info@parroquiasanrafaelarnaiz.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3660;Parroquia San Raimundo de Peñafort;;;;Bus: 102, 24, 103.  Cercanías Renfe: El Pozo (línea C2).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=997eb069a541f010VgnVCM1000000b205a0aRCRD;ESTEBAN CARROS;CALLE;V;35;;;;;MADRID;MADRID;28053;ENTREVIAS;PUENTE DE VALLECAS;444301;4469686;4.037.401.627.968.450;-3.657.408.165.038.570;917 857 017;;parroquiapozo@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3661;Parroquia San Ramón Nonato;;;;Metro: Puente de Vallecas (línea 1).  Bus: 111, 37, 56, 58, 113, 148, 10, 136, 141, 24, 310, 54, 57, 8.  Bicimad: Estación 179 (avenida de la Albufera, 6).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7995ef4d7f71c010VgnVCM1000000b205a0aRCRD;MELQUIADES BIENCINTO;CALLE;V;10;;;;;MADRID;MADRID;28053;SAN DIEGO;PUENTE DE VALLECAS;443199;4472062;40.397.227.380.925.400;-36.693.349.561.194.500;914 339 301;;parroquiasanramonnonato@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3395;Parroquia San Ricardo;;;;"Metro: Arg&amp;uuml;elles (líneas 3, 4 y 6) , Moncloa (líneas 3 y 6)   Bus: 16, 61, 2, 132, 82.  Bicimad: Estación 199 (Fernando el Católico, 61).";;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5a9eb069a541f010VgnVCM1000000b205a0aRCRD;GAZTAMBIDE;CALLE;V;22;;;;;MADRID;MADRID;28015;GAZTAMBIDE;CHAMBERI;439312;4476112;40.433.428.408.805.800;-37.155.210.177.417.100;915 432 291;;parroquiasanricardo@gmail.com;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3666;Parroquia San Romualdo;;;;Metro: Ascao (línea 7).  Bus: 28, 109.  Bicimad: Estación 215 (calle Gutierre de Cetina, 77).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=96ceb069a541f010VgnVCM1000000b205a0aRCRD;ASCAO;CALLE;V;30;;;;;MADRID;MADRID;28017;PUEBLO NUEVO;CIUDAD LINEAL;445664;4475681;4.042.999.396.282.740;-36.405.991.175.956.800;913 675 135;;sanromualdo@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3667;Parroquia San Roque;;;;Metro: Vista Alegre (línea 5), Oporto (líneas 5 y 6).  Bus: 55.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9cdeb069a541f010VgnVCM1000000b205a0aRCRD;ABOLENGO;CALLE;V;10;;;;;MADRID;MADRID;28025;VISTA ALEGRE;CARABANCHEL;437501;4471210;4.038.913.511.955.550;-37.363.776.865.741.500;914 616 210;;psanroquemadrid@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
